constituency_name,biggest,share,majority,category
Blaydon and Consett,Christian,0.4806510416767561,False,Christian plurality
Blyth and Ashington,Non-religious,0.5218393472574031,True,Non-religious majority
Bognor Regis and Littlehampton,Non-religious,0.47125579043174076,False,Non-religious plurality
Bolsover,Non-religious,0.5236433561352316,True,Non-religious majority
Bolton North East,Christian,0.41844647281468783,False,Christian plurality
Bolton South and Walkden,Christian,0.34252506240125985,False,Christian plurality
Bolton West,Christian,0.48364330293831803,False,Christian plurality
Bootle,Christian,0.5863946512722671,True,Christian majority
Boston and Skegness,Christian,0.5127054990832939,True,Christian majority
Bournemouth East,Non-religious,0.46013017784619853,False,Non-religious plurality
Bournemouth West,Non-religious,0.506891096012617,True,Non-religious majority
Bracknell,Non-religious,0.47324660338421815,False,Non-religious plurality
Bradford East,Muslim,0.4654618248344933,False,Muslim plurality
Bradford South,Non-religious,0.38789734737469167,False,Non-religious plurality
Bradford West,Muslim,0.6129870013124209,True,Muslim majority
Braintree,Non-religious,0.5138200448128926,True,Non-religious majority
"Brecon, Radnor and Cwm Tawe",Non-religious,0.5068453189151881,True,Non-religious majority
Brent East,Christian,0.3909310837462716,False,Christian plurality
Brent West,Christian,0.3327524600176537,False,Christian plurality
Brentford and Isleworth,Christian,0.362558922472792,False,Christian plurality
Brentwood and Ongar,Christian,0.4923414839247353,False,Christian plurality
Bridgend,Non-religious,0.564608513267987,True,Non-religious majority
Bridgwater,Non-religious,0.48984750230637314,False,Non-religious plurality
Bridlington and The Wolds,Christian,0.4744864144638037,False,Christian plurality
Brigg and Immingham,Christian,0.46479510069866153,False,Christian plurality
Brighton Kemptown and Peacehaven,Non-religious,0.5695862406317431,True,Non-religious majority
Brighton Pavilion,Non-religious,0.65058650033158,True,Non-religious majority
Bristol Central,Non-religious,0.6320865264378946,True,Non-religious majority
Bristol East,Non-religious,0.5328742694398972,True,Non-religious majority
Bristol North East,Non-religious,0.5164614596345265,True,Non-religious majority
Bristol North West,Non-religious,0.539787081522326,True,Non-religious majority
Bristol South,Non-religious,0.633746370149012,True,Non-religious majority
Broadland and Fakenham,Non-religious,0.5021529576813781,True,Non-religious majority
Bromley and Biggin Hill,Christian,0.4302531839961071,False,Christian plurality
Bromsgrove,Christian,0.46646416655556544,False,Christian plurality
Broxbourne,Christian,0.4699058977317073,False,Christian plurality
Broxtowe,Non-religious,0.5366828101297318,True,Non-religious majority
Buckingham and Bletchley,Non-religious,0.43458065430262666,False,Non-religious plurality
Burnley,Christian,0.3900310902730617,False,Christian plurality
Burton and Uttoxeter,Christian,0.4315205167857384,False,Christian plurality
Bury North,Christian,0.45412176154727096,False,Christian plurality
Bury South,Christian,0.36923295764746905,False,Christian plurality
Bury St Edmunds and Stowmarket,Non-religious,0.5049415128371364,True,Non-religious majority
Caerfyrddin,Non-religious,0.4867664556533905,False,Non-religious plurality
Caerphilly,Non-religious,0.6244990072503045,True,Non-religious majority
Calder Valley,Non-religious,0.5344514787813759,True,Non-religious majority
Camborne and Redruth,Non-religious,0.5587199172284308,True,Non-religious majority
Cambridge,Non-religious,0.48736908481124397,False,Non-religious plurality
Cannock Chase,Non-religious,0.4843096952708869,False,Non-religious plurality
Canterbury,Non-religious,0.478310923442892,False,Non-religious plurality
Cardiff East,Non-religious,0.4714889659467046,False,Non-religious plurality
Cardiff North,Non-religious,0.4853486752073172,False,Non-religious plurality
Cardiff South and Penarth,Non-religious,0.48033089151696756,False,Non-religious plurality
Cardiff West,Non-religious,0.4987863067186238,False,Non-religious plurality
Carlisle,Non-religious,0.4676776466258761,False,Non-religious plurality
Carshalton and Wallington,Christian,0.4030133975312069,False,Christian plurality
Castle Point,Non-religious,0.5031483765973281,True,Non-religious majority
Central Devon,Non-religious,0.5105170569337623,True,Non-religious majority
Central Suffolk and North Ipswich,Non-religious,0.5015392636669268,True,Non-religious majority
Ceredigion Preseli,Non-religious,0.4896735205830479,False,Non-religious plurality
Chatham and Aylesford,Non-religious,0.49979447664954235,False,Non-religious plurality
Cheadle,Christian,0.42231374364175245,False,Christian plurality
Chelmsford,Non-religious,0.4763203827315196,False,Non-religious plurality
Chelsea and Fulham,Christian,0.46461802308493355,False,Christian plurality
Cheltenham,Non-religious,0.5110655683638843,True,Non-religious majority
Chesham and Amersham,Christian,0.4251254292714398,False,Christian plurality
Chester North and Neston,Non-religious,0.4631686582945319,False,Non-religious plurality
Chester South and Eddisbury,Christian,0.5185261271923631,True,Christian majority
Chesterfield,Non-religious,0.5153737323205059,True,Non-religious majority
Chichester,Non-religious,0.46380346066940425,False,Non-religious plurality
Chingford and Woodford Green,Christian,0.41903281374027884,False,Christian plurality
Chippenham,Non-religious,0.5104484385415171,True,Non-religious majority
Chipping Barnet,Christian,0.3913238928039278,False,Christian plurality
Chorley,Christian,0.537822549782986,True,Christian majority
Christchurch,Christian,0.48180860907456263,False,Christian plurality
Cities of London and Westminster,Christian,0.3484204607035949,False,Christian plurality
City of Durham,Non-religious,0.4693429380900925,False,Non-religious plurality
Clacton,Non-religious,0.48979273492535885,False,Non-religious plurality
Clapham and Brixton Hill,Non-religious,0.4377606227906919,False,Non-religious plurality
Clwyd East,Non-religious,0.4696885001150312,False,Non-religious plurality
Clwyd North,Non-religious,0.49213892603453757,False,Non-religious plurality
Colchester,Non-religious,0.5145476797664598,True,Non-religious majority
Colne Valley,Non-religious,0.511489505628499,True,Non-religious majority
Congleton,Christian,0.48556166852648835,False,Christian plurality
Corby and East Northamptonshire,Non-religious,0.48053408624582283,False,Non-religious plurality
Coventry East,Christian,0.39850767526318587,False,Christian plurality
Coventry North West,Christian,0.42320486455265993,False,Christian plurality
Coventry South,Christian,0.36271987838199404,False,Christian plurality
Cramlington and Killingworth,Non-religious,0.5242682885806914,True,Non-religious majority
Crawley,Non-religious,0.3959858185402577,False,Non-religious plurality
Crewe and Nantwich,Christian,0.4707647903656344,False,Christian plurality
Croydon East,Christian,0.46283738416846004,False,Christian plurality
Croydon South,Christian,0.4422444886244265,False,Christian plurality
Croydon West,Christian,0.4445522249140894,False,Christian plurality
Dagenham and Rainham,Christian,0.4448523268299262,False,Christian plurality
Darlington,Non-religious,0.47201755647080046,False,Non-religious plurality
Dartford,Christian,0.4206237508433434,False,Christian plurality
Daventry,Non-religious,0.4645145009118595,False,Non-religious plurality
Derby North,Non-religious,0.46621021628493003,False,Non-religious plurality
Derby South,Non-religious,0.34058837074317266,False,Non-religious plurality
Derbyshire Dales,Christian,0.476948306771284,False,Christian plurality
Dewsbury and Batley,Muslim,0.45956835012721714,False,Muslim plurality
Didcot and Wantage,Non-religious,0.5085414542287091,True,Non-religious majority
Doncaster Central,Christian,0.44432855107691005,False,Christian plurality
Doncaster East and the Isle of Axholme,Christian,0.478510722942791,False,Christian plurality
Doncaster North,Non-religious,0.5080272928529977,True,Non-religious majority
Dorking and Horley,Non-religious,0.4579736387173067,False,Non-religious plurality
Dover and Deal,Non-religious,0.498662119481495,False,Non-religious plurality
Droitwich and Evesham,Christian,0.5066565972268419,True,Christian majority
Dudley,Christian,0.41649934301110053,False,Christian plurality
Dulwich and West Norwood,Non-religious,0.42821121562057207,False,Non-religious plurality
Dunstable and Leighton Buzzard,Non-religious,0.47539284106965823,False,Non-religious plurality
Dwyfor Meirionnydd,Non-religious,0.4970378965029817,False,Non-religious plurality
Ealing Central and Acton,Christian,0.3724258745304625,False,Christian plurality
Ealing North,Christian,0.39797690294609395,False,Christian plurality
Ealing Southall,Christian,0.2793746156996962,False,Christian plurality
Earley and Woodley,Non-religious,0.3964778167682131,False,Non-religious plurality
Easington,Christian,0.4786693389801653,False,Christian plurality
East Grinstead and Uckfield,Non-religious,0.4836757570021098,False,Non-religious plurality
East Ham,Muslim,0.4881858218246983,False,Muslim plurality
East Hampshire,Non-religious,0.4726416042556816,False,Non-religious plurality
East Surrey,Non-religious,0.4536757478700689,False,Non-religious plurality
East Thanet,Non-religious,0.5215834547308459,True,Non-religious majority
East Wiltshire,Christian,0.4599614822438578,False,Christian plurality
East Worthing and Shoreham,Non-religious,0.5412264862853786,True,Non-religious majority
Eastbourne,Non-religious,0.4939171930580456,False,Non-religious plurality
Eastleigh,Non-religious,0.5116423770492821,True,Non-religious majority
Edmonton and Winchmore Hill,Christian,0.4255329473068936,False,Christian plurality
Ellesmere Port and Bromborough,Christian,0.4698676843498794,False,Christian plurality
Eltham and Chislehurst,Christian,0.43206382648645086,False,Christian plurality
Ely and East Cambridgeshire,Non-religious,0.4957981297316996,False,Non-religious plurality
Enfield North,Christian,0.42513930294311775,False,Christian plurality
Epping Forest,Christian,0.42738489693406007,False,Christian plurality
Epsom and Ewell,Christian,0.42860238675108503,False,Christian plurality
Erewash,Non-religious,0.5833620775562175,True,Non-religious majority
Erith and Thamesmead,Christian,0.4558759782405054,False,Christian plurality
Esher and Walton,Christian,0.44608811152323846,False,Christian plurality
Exeter,Non-religious,0.5512362463236653,True,Non-religious majority
Exmouth and Exeter East,Non-religious,0.5127460554186373,True,Non-religious majority
Fareham and Waterlooville,Non-religious,0.5252471126920907,True,Non-religious majority
Farnham and Bordon,Non-religious,0.4688036984309902,False,Non-religious plurality
Faversham and Mid Kent,Non-religious,0.49439385555392407,False,Non-religious plurality
Feltham and Heston,Christian,0.3499595928859402,False,Christian plurality
Filton and Bradley Stoke,Non-religious,0.5230534274409513,True,Non-religious majority
Finchley and Golders Green,Christian,0.286749415812837,False,Christian plurality
Folkestone and Hythe,Non-religious,0.48735191987023524,False,Non-religious plurality
Forest of Dean,Non-religious,0.48524766390778135,False,Non-religious plurality
Frome and East Somerset,Non-religious,0.5351382726305048,True,Non-religious majority
Fylde,Christian,0.5524636135139347,True,Christian majority
Gainsborough,Christian,0.4746766826338324,False,Christian plurality
Gateshead Central and Whickham,Non-religious,0.4663297237676125,False,Non-religious plurality
Gedling,Non-religious,0.5478881473327701,True,Non-religious majority
Gillingham and Rainham,Non-religious,0.4832184880852588,False,Non-religious plurality
Glastonbury and Somerton,Non-religious,0.46238845002201995,False,Non-religious plurality
Gloucester,Non-religious,0.4607068584449407,False,Non-religious plurality
Godalming and Ash,Christian,0.4645505206866509,False,Christian plurality
Goole and Pocklington,Christian,0.4856333856654584,False,Christian plurality
Gorton and Denton,Christian,0.3328534919945683,False,Christian plurality
Gosport,Non-religious,0.5359167547329362,True,Non-religious majority
Gower,Non-religious,0.5118218351859103,True,Non-religious majority
Grantham and Bourne,Christian,0.4822806865061613,False,Christian plurality
Gravesham,Christian,0.4370745266072703,False,Christian plurality
Great Grimsby and Cleethorpes,Non-religious,0.562426844765426,True,Non-religious majority
Great Yarmouth,Non-religious,0.5169101703716539,True,Non-religious majority
Greenwich and Woolwich,Non-religious,0.40233839443756503,False,Non-religious plurality
Guildford,Non-religious,0.45213102870716854,False,Non-religious plurality
Hackney North and Stoke Newington,Non-religious,0.3621635464952637,False,Non-religious plurality
Hackney South and Shoreditch,Non-religious,0.4320298090625008,False,Non-religious plurality
Halesowen,Non-religious,0.42668535081163217,False,Non-religious plurality
Halifax,Non-religious,0.4289331675522969,False,Non-religious plurality
Hamble Valley,Non-religious,0.5146382974451825,True,Non-religious majority
Hammersmith and Chiswick,Christian,0.39782549202618434,False,Christian plurality
Hampstead and Highgate,Non-religious,0.38837305084310675,False,Non-religious plurality
"Harborough, Oadby and Wigston",Non-religious,0.3882852745292968,False,Non-religious plurality
Harlow,Non-religious,0.47304186329321696,False,Non-religious plurality
Harpenden and Berkhamsted,Non-religious,0.45279007826416195,False,Non-religious plurality
Harrogate and Knaresborough,Christian,0.47159997018233224,False,Christian plurality
Harrow East,Christian,0.3229209124350407,False,Christian plurality
Harrow West,Christian,0.33323646443911925,False,Christian plurality
Hartlepool,Non-religious,0.4788009043445882,False,Non-religious plurality
Harwich and North Essex,Non-religious,0.50429382911247,True,Non-religious majority
Hastings and Rye,Non-religious,0.5612851480025874,True,Non-religious majority
Havant,Non-religious,0.5427109621486061,True,Non-religious majority
Hayes and Harlington,Christian,0.28676335795052077,False,Christian plurality
Hazel Grove,Non-religious,0.48057179770736674,False,Non-religious plurality
Hemel Hempstead,Non-religious,0.4612528975505219,False,Non-religious plurality
Hendon,Christian,0.3433489797192068,False,Christian plurality
Henley and Thame,Christian,0.4596076456389598,False,Christian plurality
Hereford and South Herefordshire,Christian,0.47689375675567774,False,Christian plurality
Herne Bay and Sandwich,Non-religious,0.4770241959371302,False,Non-religious plurality
Hertford and Stortford,Non-religious,0.48928091795731227,False,Non-religious plurality
Hertsmere,Christian,0.38378407374832174,False,Christian plurality
Hexham,Christian,0.49027944431280807,False,Christian plurality
Heywood and Middleton North,Christian,0.45850709678116275,False,Christian plurality
High Peak,Non-religious,0.5148843006081955,True,Non-religious majority
Hinckley and Bosworth,Non-religious,0.4835493874321001,False,Non-religious plurality
Hitchin,Non-religious,0.5193680543216691,True,Non-religious majority
Holborn and St Pancras,Non-religious,0.38700445929101923,False,Non-religious plurality
Honiton and Sidmouth,Non-religious,0.4810973900381836,False,Non-religious plurality
Hornchurch and Upminster,Christian,0.47793158774050315,False,Christian plurality
Hornsey and Friern Barnet,Non-religious,0.45662489011651175,False,Non-religious plurality
Horsham,Non-religious,0.49834028954741655,False,Non-religious plurality
Houghton and Sunderland South,Non-religious,0.4765999357807038,False,Non-religious plurality
Hove and Portslade,Non-religious,0.5737499414789958,True,Non-religious majority
Huddersfield,Non-religious,0.37662578888360515,False,Non-religious plurality
Huntingdon,Non-religious,0.49095629140494906,False,Non-religious plurality
Hyndburn,Christian,0.4318746108894064,False,Christian plurality
Ilford North,Muslim,0.3353235614167064,False,Muslim plurality
Ilford South,Muslim,0.45010889130342663,False,Muslim plurality
Ipswich,Non-religious,0.4994741457043336,False,Non-religious plurality
Isle of Wight East,Non-religious,0.49090422125827016,False,Non-religious plurality
Isle of Wight West,Non-religious,0.512547747262871,True,Non-religious majority
Islington North,Non-religious,0.45477661231071664,False,Non-religious plurality
Islington South and Finsbury,Non-religious,0.4466350292696489,False,Non-religious plurality
Jarrow and Gateshead East,Non-religious,0.4746583007650008,False,Non-religious plurality
Keighley and Ilkley,Non-religious,0.4054288126278562,False,Non-religious plurality
Kenilworth and Southam,Christian,0.47080764464186936,False,Christian plurality
Kensington and Bayswater,Christian,0.4198318979722014,False,Christian plurality
Kettering,Non-religious,0.48411933159702647,False,Non-religious plurality
Kingston and Surbiton,Non-religious,0.40441452149079105,False,Non-religious plurality
Kingston upon Hull East,Non-religious,0.5996190431242647,True,Non-religious majority
Kingston upon Hull North and Cottingham,Non-religious,0.5181012509730555,True,Non-religious majority
Kingston upon Hull West and Haltemprice,Non-religious,0.511737961621652,True,Non-religious majority
Kingswinford and South Staffordshire,Christian,0.5283864723061631,True,Christian majority
Knowsley,Christian,0.5991693386207494,True,Christian majority
Lancaster and Wyre,Christian,0.45338780804052503,False,Christian plurality
Leeds Central and Headingley,Non-religious,0.5284866059652902,True,Non-religious majority
Leeds East,Non-religious,0.3918353610331076,False,Non-religious plurality
Leeds North East,Non-religious,0.37104277466894925,False,Non-religious plurality
Leeds North West,Non-religious,0.47413294599275807,False,Non-religious plurality
Leeds South,Non-religious,0.42312635962486084,False,Non-religious plurality
Leeds South West and Morley,Non-religious,0.5248686979451337,True,Non-religious majority
Leeds West and Pudsey,Non-religious,0.5092515712423248,True,Non-religious majority
Leicester East,Hindu,0.384508770243538,False,Hindu plurality
Leicester South,Muslim,0.37095723722616103,False,Muslim plurality
Leicester West,Non-religious,0.37031846191421264,False,Non-religious plurality
Leigh and Atherton,Christian,0.5228331086248194,True,Christian majority
Lewes,Non-religious,0.5378704172478151,True,Non-religious majority
Lewisham East,Christian,0.4471174894678151,False,Christian plurality
Lewisham North,Non-religious,0.4328955452225074,False,Non-religious plurality
Lewisham West and East Dulwich,Non-religious,0.4974781264547208,False,Non-religious plurality
Leyton and Wanstead,Christian,0.34747779901881143,False,Christian plurality
Lichfield,Christian,0.4832768655208824,False,Christian plurality
Lincoln,Non-religious,0.5254396210468545,True,Non-religious majority
Liverpool Garston,Christian,0.5633963765988842,True,Christian majority
Liverpool Riverside,Christian,0.4090780571344454,False,Christian plurality
Liverpool Walton,Christian,0.6125302372839663,True,Christian majority
Liverpool Wavertree,Christian,0.43273289377757435,False,Christian plurality
Liverpool West Derby,Christian,0.5984199404343257,True,Christian majority
Llanelli,Non-religious,0.5358763251841359,True,Non-religious majority
Loughborough,Non-religious,0.4774183418138686,False,Non-religious plurality
Louth and Horncastle,Christian,0.4723255983275837,False,Christian plurality
Lowestoft,Non-religious,0.552405962061757,True,Non-religious majority
Luton North,Muslim,0.3562469152769258,False,Muslim plurality
Luton South and South Bedfordshire,Christian,0.3427566288625207,False,Christian plurality
Macclesfield,Non-religious,0.46641848850736084,False,Non-religious plurality
Maidenhead,Christian,0.43213999121532815,False,Christian plurality
Maidstone and Malling,Non-religious,0.46345641394707315,False,Non-religious plurality
Makerfield,Christian,0.5819652930212637,True,Christian majority
Maldon,Non-religious,0.49011179220936374,False,Non-religious plurality
Manchester Central,Non-religious,0.39575094974069885,False,Non-religious plurality
Manchester Rusholme,Muslim,0.35968600360296027,False,Muslim plurality
Manchester Withington,Non-religious,0.4891201992844323,False,Non-religious plurality
Mansfield,Non-religious,0.5208215679261404,True,Non-religious majority
Melksham and Devizes,Non-religious,0.4946456543775693,False,Non-religious plurality
Melton and Syston,Non-religious,0.44808828731722405,False,Non-religious plurality
Meriden and Solihull East,Christian,0.4529790388276929,False,Christian plurality
Merthyr Tydfil and Aberdare,Non-religious,0.5853703462437803,True,Non-religious majority
Mid Bedfordshire,Non-religious,0.48023234400658305,False,Non-religious plurality
Mid Buckinghamshire,Christian,0.4544802440795865,False,Christian plurality
Mid Cheshire,Christian,0.4725767739677629,False,Christian plurality
Mid Derbyshire,Non-religious,0.48744035591912616,False,Non-religious plurality
Mid Dorset and North Poole,Non-religious,0.4883379949520842,False,Non-religious plurality
Mid Leicestershire,Non-religious,0.44494146727250145,False,Non-religious plurality
Mid Norfolk,Non-religious,0.48341955534646536,False,Non-religious plurality
Mid Sussex,Non-religious,0.49542822598044106,False,Non-religious plurality
Mid and South Pembrokeshire,Non-religious,0.497528428414434,False,Non-religious plurality
Middlesbrough South and East Cleveland,Christian,0.4646052603173441,False,Christian plurality
Middlesbrough and Thornaby East,Non-religious,0.41976489126701266,False,Non-religious plurality
Milton Keynes Central,Non-religious,0.38534891403142946,False,Non-religious plurality
Milton Keynes North,Non-religious,0.46025625662983166,False,Non-religious plurality
Mitcham and Morden,Christian,0.4338512899999989,False,Christian plurality
Monmouthshire,Non-religious,0.4978287289561649,False,Non-religious plurality
Montgomeryshire and Glyndwr,Non-religious,0.4997637745478153,False,Non-religious plurality
Morecambe and Lunesdale,Christian,0.5099532797232031,True,Christian majority
Neath and Swansea East,Non-religious,0.5579904304479449,True,Non-religious majority
New Forest East,Non-religious,0.5003821014168399,True,Non-religious majority
New Forest West,Christian,0.4803278801442217,False,Christian plurality
Newark,Non-religious,0.46586522043328094,False,Non-religious plurality
Newbury,Non-religious,0.48299851630847834,False,Non-religious plurality
Newcastle upon Tyne Central and West,Non-religious,0.40266977774751855,False,Non-religious plurality
Newcastle upon Tyne East and Wallsend,Non-religious,0.5305699989507934,True,Non-religious majority
Newcastle upon Tyne North,Non-religious,0.5027960632478257,True,Non-religious majority
Newcastle-under-Lyme,Non-religious,0.4533979440885321,False,Non-religious plurality
Newport East,Non-religious,0.4850741370097509,False,Non-religious plurality
Newport West and Islwyn,Non-religious,0.5594995628098762,True,Non-religious majority
Newton Abbot,Non-religious,0.5225307753133716,True,Non-religious majority
Newton Aycliffe and Spennymoor,Non-religious,0.4769748678932902,False,Non-religious plurality
Normanton and Hemsworth,Non-religious,0.49384808485010584,False,Non-religious plurality
North Bedfordshire,Non-religious,0.48477220149137046,False,Non-religious plurality
North Cornwall,Non-religious,0.5066337240623955,True,Non-religious majority
North Cotswolds,Christian,0.4718116457035992,False,Christian plurality
North Devon,Non-religious,0.5197111706981111,True,Non-religious majority
North Dorset,Christian,0.4675339864766869,False,Christian plurality
North Durham,Non-religious,0.486239538942686,False,Non-religious plurality
North East Cambridgeshire,Non-religious,0.4646077504642724,False,Non-religious plurality
North East Derbyshire,Non-religious,0.4996889267906801,False,Non-religious plurality
North East Hampshire,Non-religious,0.47987079699007007,False,Non-religious plurality
North East Hertfordshire,Non-religious,0.49993933074090297,False,Non-religious plurality
North East Somerset and Hanham,Non-religious,0.5299459332555088,True,Non-religious majority
North Herefordshire,Christian,0.5008976337126174,True,Christian majority
North Norfolk,Christian,0.46096107529128316,False,Christian plurality
North Northumberland,Christian,0.5003322302234923,True,Christian majority
North Shropshire,Christian,0.5103200679541084,True,Christian majority
North Somerset,Non-religious,0.5098329594566215,True,Non-religious majority
North Warwickshire and Bedworth,Christian,0.4568586513075954,False,Christian plurality
North West Cambridgeshire,Non-religious,0.44619965744714013,False,Non-religious plurality
North West Essex,Non-religious,0.4819522063186518,False,Non-religious plurality
North West Hampshire,Non-religious,0.49843628926888817,False,Non-religious plurality
North West Leicestershire,Non-religious,0.512615029457846,True,Non-religious majority
North West Norfolk,Christian,0.4690124234566089,False,Christian plurality
Northampton North,Christian,0.4303177109755933,False,Christian plurality
Northampton South,Christian,0.4425901778842701,False,Christian plurality
Norwich North,Non-religious,0.5473510991282707,True,Non-religious majority
Norwich South,Non-religious,0.575931774359984,True,Non-religious majority
Nottingham East,Non-religious,0.40933305342687654,False,Non-religious plurality
Nottingham North and Kimberley,Non-religious,0.4796180283963343,False,Non-religious plurality
Nottingham South,Non-religious,0.4580778452244918,False,Non-religious plurality
Nuneaton,Non-religious,0.4484524577210137,False,Non-religious plurality
Old Bexley and Sidcup,Christian,0.4350813884543192,False,Christian plurality
Oldham East and Saddleworth,Christian,0.4057975020209006,False,Christian plurality
"Oldham West, Chadderton and Royton",Muslim,0.34998886765116755,False,Muslim plurality
Orpington,Christian,0.43958810573329393,False,Christian plurality
Ossett and Denby Dale,Non-religious,0.4768007502269188,False,Non-religious plurality
Oxford East,Non-religious,0.3928826249362136,False,Non-religious plurality
Oxford West and Abingdon,Non-religious,0.4659856834630547,False,Non-religious plurality
Peckham,Christian,0.4244731249591564,False,Christian plurality
Pendle and Clitheroe,Christian,0.4024883395587251,False,Christian plurality
Penistone and Stocksbridge,Non-religious,0.47882374249550347,False,Non-religious plurality
Penrith and Solway,Christian,0.5186474885864832,True,Christian majority
Peterborough,Christian,0.3991758959131524,False,Christian plurality
Plymouth Moor View,Non-religious,0.5569031347534765,True,Non-religious majority
Plymouth Sutton and Devonport,Non-religious,0.5795732527773062,True,Non-religious majority
"Pontefract, Castleford and Knottingley",Non-religious,0.515214740596583,True,Non-religious majority
Pontypridd,Non-religious,0.6177927674380989,True,Non-religious majority
Poole,Non-religious,0.490639334830176,False,Non-religious plurality
Poplar and Limehouse,Muslim,0.37653769763225536,False,Muslim plurality
Portsmouth North,Non-religious,0.5396341397106791,True,Non-religious majority
Portsmouth South,Non-religious,0.5095604103038094,True,Non-religious majority
Preston,Christian,0.38360513528337825,False,Christian plurality
Putney,Christian,0.3939657554532946,False,Christian plurality
Queen's Park and Maida Vale,Christian,0.3560093683294859,False,Christian plurality
Rawmarsh and Conisbrough,Non-religious,0.49497861131955584,False,Non-religious plurality
Rayleigh and Wickford,Non-religious,0.5097264673377806,True,Non-religious majority
Reading Central,Non-religious,0.3911969552038175,False,Non-religious plurality
Reading West and Mid Berkshire,Non-religious,0.4542090574333346,False,Non-religious plurality
Redcar,Non-religious,0.48645896391143817,False,Non-religious plurality
Redditch,Non-religious,0.4562720619664431,False,Non-religious plurality
Reigate,Christian,0.4386343780608815,False,Christian plurality
Rhondda and Ogmore,Non-religious,0.6735578698890488,True,Non-religious majority
Ribble Valley,Christian,0.5762409297286255,True,Christian majority
Richmond Park,Non-religious,0.4151965553414023,False,Non-religious plurality
Richmond and Northallerton,Christian,0.5120958378958732,True,Christian majority
Rochdale,Christian,0.32796199071806903,False,Christian plurality
Rochester and Strood,Non-religious,0.5004587335581772,True,Non-religious majority
Romford,Christian,0.45064909700338673,False,Christian plurality
Romsey and Southampton North,Non-religious,0.4489461616077436,False,Non-religious plurality
Rossendale and Darwen,Non-religious,0.4538569375592027,False,Non-religious plurality
Rother Valley,Non-religious,0.48156360503597995,False,Non-religious plurality
Rotherham,Non-religious,0.45680695809872135,False,Non-religious plurality
Rugby,Christian,0.4429067436021199,False,Christian plurality
"Ruislip, Northwood and Pinner",Christian,0.3647080091257542,False,Christian plurality
Runcorn and Helsby,Christian,0.46814681367150257,False,Christian plurality
